"id","pH","X","Y","soil"
"P6282",7.3166406815556,21.97499284,41.79916921,"Complex of Solonchak and Solonetz"
"P6283",7.74309640522876,22.02902722,41.75664869,"Complex of Mollic and Umbric Leptosol"
"P6284",7.5,21.88801241,41.71505517,"Regosol"
"P6285",7.09428075896015,21.82747293,41.76502129,"Complex of Vertisol, Chromic Luvisol on saprolite and Regosol"
"P6288",8.30012218098697,21.93698358,41.91737506,"Complex of Fluvisol  and Gleysol"
"P6290",7.87659747330299,21.9622941,41.97795084,NA
"P6294",8.60268532141207,22.69309904,41.43708632,"Fluvisol"
"P6295",7.70294578608705,22.59101755,41.41146751,"Chromic Luvisol on saprolite"
"P6296",6.4832934570495,22.58782136,41.34305077,"Albic Luvisol"
"P6298",10.2994684946916,22.7250546,41.40619489,"Fluvisol"
"P6299",5.0004276522285,22.7630267,41.40264774,"Fluvisol"
"P6303",6.19086192799656,22.75525007,41.49929229,"Aric Anthrosol"
"P6310",5.99198008242849,20.69197938,41.21919275,"Fluvisol"
"P6313",5.7322709582683,21.12156034,42.16646161,"Chromic Luvisol on hard limestones"
"P6318",5.23415829746533,21.11650659,41.24410274,"Complex of Cambisol, Leptosol and Regosol"
"P6319",7.05494427838823,21.09113675,41.27501306,"Fluvisol"
"P6321",5.91866958151744,21.52541487,41.72902679,"Cambisol"
"P6322",6.6,21.59741649,41.68241977,"Regosol"
"P6323",7.90109450133507,21.66957066,41.65011955,"Complex of Chromic Luvisol on saprolite, Humic Calcaric Regosol and Regosol"
"P6325",6.3,21.6445846,41.59802759,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P6326",6.5,21.66325011,41.56756723,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P6327",6.3,21.66090603,41.52696115,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P6328",8.30749739758501,21.69881964,41.56375474,"Fluvisol"
"P6329",8.42340750331687,21.73529889,41.52950807,"Complex of Chromic Luvisol on saprolite, Humic Calcaric Regosol and Regosol"
"P6330",8.1,21.74427801,41.61340831,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P6333",7.49616154617833,21.95215769,41.52474739,"Fluvisol"
"P6336",7.59130979563077,22.01794447,41.48071899,"Vertisol"
"P6345",7.032222926887,21.95759772,41.19047212,"Complex of Vertisol and Humic Calcaric Regosol"
"P6346",6.3,21.9956775,41.21121187,"Complex of Mollic and Umbric Leptosol and Regosol"
"P6347",6.13680289017015,22.0293628,41.16999696,"Cambisol"
"P6349",5.62454537720006,22.20778125,41.2313345,"Chromic Luvisol on hard limestones"
"P6350",5.5912598059455,22.13249068,41.24241929,"Cambisol"
"P6355",5.70955388420323,20.96228653,41.39148624,"Complex of Cambisol and Regosol"
"P6356",6.82818567961165,21.00616894,41.36277562,"Albic Luvisol"
"P6360",6.44113496073769,22.07392116,42.11339366,"Complex of Vertisol, Regosol and Leptosol"
"P6362",7.20936579547141,22.07794996,42.18767097,"Complex of Vertisol, Chromic Luvisol on saprolite and Regosol"
"P6363",7.95063557487488,22.10784376,42.17119791,"Complex of Vertisol, Chromic Luvisol on saprolite and Regosol"
"P6364",7.51111111111111,22.15667462,42.16821297,"Fluvisol"
"P6365",6.31820147757648,22.2651909,42.35932379,"Complex of Mollic and Umbric Leptosol"
"P6366",8.39143963025499,21.7763859,41.73031543,"Fluvisol"
"P6369",6,21.18013666,41.06225884,"Fluvisol"
"P6370",5.50093408682673,21.2038597,41.07718625,"Chromic Luvisol on saprolite"
"P6371",5.6,21.22966585,41.04799628,"Fluvisol"
"P6372",5.40499220348894,21.24086427,41.00363962,"Complex of Regosol and Leptosol"
"P6378",5.91097937885587,21.41782259,41.11872692,"Fluvisol"
"P6384",7.72903846415674,21.51865572,40.91652375,"Fluvisol"
"P6393",7.80087408681793,21.38455025,42.02635943,"Populated Site"
"P6394",8.19063662052318,21.55509371,41.96875684,"Populated Site"
"P6396",7.1,21.39353754,41.9621491,"Rendzic Leptosols"
"P6397",8.09188745515429,21.4188095,42.09066177,"Complex of Vertisol, Chromic Luvisol on saprolite and Regosol"
"P6399",8.08024159468891,21.41702503,42.08582425,"Complex of Vertisol, Chromic Luvisol on saprolite and Regosol"
"P6401",8.03003185035001,21.42133481,41.94598738,"Complex of Chromic Luvisol on saprolite, Humic Calcaric Regosol and Vertisol"
"P6403",9.20755148495716,21.61884068,41.94705558,"Fluvisol"
"P6404",8.20378047587785,21.45456804,42.06210979,"Complex of Vertisol, Chromic Luvisol on saprolite and Regosol"
"P6407",8.199963039239,21.43034207,42.03883828,"Populated Site"
"P6409",7.89907407407407,21.70184246,41.95788713,"Complex of Vertisol, Chromic Luvisol on saprolite and Regosol"
"P6410",8,21.24029709,41.51250883,"Chromic Luvisol on hard limestones"
"P6414",7.19487403020799,22.57125845,41.30466664,"Fluvisol"
"P6418",5.27616916532643,22.38232236,41.41426367,"Complex of Cambisol and Regosol"
"P6419",8.00738830074108,20.51602808,41.55487369,"Fluvisol"
"P6423",5.7564531702607,22.79269025,41.71549524,"Chromic Luvisol on saprolite"
"P6424",5.9,22.73672317,41.78135369,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P6425",6.01637457597034,22.83693045,41.74058329,"Chromic Luvisol on saprolite"
"P6427",6.06961411590923,22.84275941,41.71614362,"Fluvisol"
"P6428",5.12995818945157,22.94560424,41.75009364,"Complex of Mollic and Umbric Leptosol"
"P6429",5.2638639757477,22.81752529,41.61761064,"Complex of Mollic and Umbric Leptosol"
"P6431",4.98918626147053,22.72933265,41.64089633,"Cambisol"
"P6432",8.016552734375,22.87330654,41.82523399,"Fluvisol"
"P6433",7.00287086349158,21.70631867,42.16400966,"Vertisol"
"P6434",7.30293070740503,21.72014824,42.15733305,"Vertisol"
"P6435",7.18614238662213,21.5917124,42.14718196,"Fluvisol"
"P6437",6.80586772600545,21.85422437,42.06634064,"Vertisol"
"P6438",7.19754554296736,21.87163004,42.15675937,"Fluvisol"
"P6441",5.78087740146564,22.27367228,41.84693795,"Fluvisol"
"P6442",5.7,22.28557161,41.89392264,"Fluvisol"
"P6447",5.53872673314676,22.35401891,41.97995903,"Complex of Mollic and Umbric Leptosol and Regosol"
"P6448",5.38777212078652,22.33827104,42.03464281,"Complex of Cambisol and Regosol"
"P6451",6.44701287325955,22.48916931,41.88570012,"Fluvisol"
"P6453",6.3,22.5207966,41.94199094,"Leptosol"
"P6454",6.1,22.57322581,41.87254115,"Chromic Luvisol on saprolite"
"P6455",6.21899773458494,22.5866007,41.8405198,"Chromic Luvisol on saprolite"
"P6456",5.65370430071348,22.58136761,41.80646753,"Cambisol"
"P6458",5.72692308092464,22.16615355,42.00997795,"Complex of Vertisol, Regosol and Leptosol"
"P6461",6.34846072281975,22.22962945,41.89252749,"Vertisol"
"P6462",7.75816478437957,20.92225265,41.81057392,"Fluvisol"
"P6464",5.1015277190758,20.84907114,41.69001438,"Chromic Luvisol on hard limestones"
"P6465",5.11691326775762,20.77284707,41.67354599,"Cambisol"
"P6467",4.89552950389234,20.79900603,41.69235991,"Cambisol"
"P6468",4.94845193484127,20.72149149,41.69060443,"Cambisol"
"P6472",7.2,20.70959708,41.54114509,"Chromic Luvisol on saprolite"
"P6476",6.60935546875,20.69781814,41.65116827,"Complex of Mollic and Umbric Leptosol"
"P6477",6.7,20.7037205,41.62068546,"Complex of Mollic and Umbric Leptosol"
"P6480",8.7,22.52372961,41.17927606,"Fluvisol"
"P6481",8.78995341269036,22.53088316,41.16709676,"Fluvisol"
"P6484",7.3050973146681,22.60441141,41.19316405,"Complex of Cambisol and Regosol"
"P6485",6.98304276701311,22.6239022,41.18110364,"Chromic Luvisol on saprolite"
"P6488",8.70038077352644,22.45741156,41.32299428,"Fluvisol"
"P6491",5.90639784124994,22.29195039,41.18970982,"Cambisol"
"P6492",6.2,22.32838123,41.1809388,"Complex of Cambisol and Regosol"
"P6495",6.84363639744963,22.76351616,41.83413054,"Fluvisol"
"P6496",6.9,22.77060987,41.84950772,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P6497",6.3,22.76041315,41.85224856,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P6498",7.7358532501569,22.83196049,41.91010291,"Chromic Luvisol on saprolite"
"P6499",8,22.81037328,41.89092561,"Fluvisol"
"P6500",5.89860516037832,22.74561962,41.91224062,"Cambisol"
"P6501",8.00816037701145,22.83684758,41.93550483,"Vertisol"
"P6502",5.92029789068012,22.84428467,41.98935243,"Complex of Cambisol and Regosol"
"P6503",6.11885577088399,22.73258832,41.93848543,"Complex of Mollic and Umbric Leptosol"
"P6504",8.41286104930566,22.75778316,41.97636739,"Fluvisol"
"P6505",7,22.66630195,42.00656131,"Complex of Mollic and Umbric Leptosol and Regosol"
"P6506",7.10438793949973,22.61640281,42.01536014,"Chromic Luvisol on saprolite"
"P6507",5.39965106732348,22.51685942,42.09920912,"Complex of Mollic and Umbric Leptosol"
"P6508",5.79803826968109,22.49708361,42.08184009,"Cambisol"
"P6519",8.87786901603167,22.00636281,41.85833431,"Complex of Solonchak and Solonetz"
"P6520",7.85053160760608,22.0078985,41.8525853,"Complex of Solonchak and Solonetz"
"P6521",9.02563713592233,22.01492459,41.82623169,"Complex of Solonchak and Solonetz"
"P6522",7.7,22.00890936,41.81574095,"Complex of Solonchak and Solonetz"
"P6524",8.04506135552156,22.00345994,41.84676256,"Complex of Solonchak and Solonetz"
"P6527",8.07765680605552,21.96909607,41.79993043,"Complex of Solonchak and Solonetz"
"P6529",8.60564802573072,21.99976047,41.81797291,"Complex of Solonchak and Solonetz"
"P6530",8.24872572815534,22.00267946,41.81450792,"Complex of Solonchak and Solonetz"
"P6531",8.39281722281742,22.19111563,41.81332066,"Complex of Solonchak and Solonetz"
