pid,x,y,year,kod_t
P1689,467760.2,4576978,1995,077.55
P1690,466750.7,4575720.6,1995,077.56
P1691,468310.9,4574151.3,1995,077.57
P1692,469586.6,4575041.5,1995,077.58
P1693,469789.5,4576250.4,1995,077.59
P1694,466249,4572392.2,1995,077.32
P1695,466698.7,4571254.2,1995,077.33
P1696,465826.8,4568638.6,1995,077.37
P1703,463294.3,4583771.5,1995,076.46
P1704,464030.8,4582532.6,1995,076.47
P1706,463569.6,4581507,1995,076.49
P1707,462316.9,4578856.9,1995,076.48
P1708,465015.1,4577356.4,1995,076.54
P1709,459419.1,4576385.8,1995,076.25
P1710,458765.2,4575979.7,1995,076.26
P1711,461022.8,4576206.9,1995,076.27
P1712,460795.7,4575133.1,1995,076.28
P1713,463239.3,4574479.2,1995,076.29A
P1714,464436.9,4575126.2,1995,076.24
P1715,462963.9,4574066.2,1995,076.29
P1716,463721.1,4573494.9,1995,076.30
P1717,464395.6,4573742.7,1995,076.31
P1718,463211.7,4569468.2,1995,076.34
P1719,463796.8,4569612.8,1995,076.35
P1720,464911.8,4570060.2,1995,076.36
P1721,460199.8,4566508.4,1995,078.61
P1722,460254.8,4566122.9,1995,078.60
P1723,460399.3,4566453.3,1995,078.62
P1724,461748.5,4564801.3,1995,078.16
P1725,463304.1,4566487.7,1995,078.18
P1726,464371,4566260.6,1995,078.19
P1727,462918.6,4564539.8,1995,078.17
P1728,464605,4564512.2,1995,078.20
P1729,463772.1,4563548.6,1995,078.21
P1730,464894.1,4562936,1995,078.22
P1731,465649.6,4567342.8,1995,079B.38
P1732,465924.9,4566966.6,1995,079B.39
P1733,468724.1,4567012.4,1995,079B.64
P1734,467053.8,4565314.6,1995,079B.40
P1735,469504.2,4564002.2,1995,079B.41
P1736,465934.1,4562258.4,1995,079B.23A
P1737,466227.8,4562304.3,1995,079B.23
P1738,465814.8,4560946,1995,079B.10
P1739,467567.7,4560578.9,1995,079B.11
P1740,468357,4559541.9,1995,079B.12
P1741,466218.6,4558816.8,1995,079B.9
P1742,466053.4,4557091.4,1995,079B.7
P1743,465640.4,4556375.6,1995,079B.6A
P1744,465778.1,4556265.5,1995,079B.6
P1745,466760.1,4554448.3,1995,079B.5
P1746,468944.3,4555008.1,1995,079B.13
P1747,470128.3,4554301.5,1995,079B.63
P1748,466035,4551667.5,1995,079B.4A
P1749,466356.3,4551236.1,1995,079B.4
P1750,466659.1,4550914.9,1995,079B.3
P1751,467631.9,4552548.5,1995,079B.1
P1752,468595.6,4552557.7,1995,079B.14
P1753,468843.4,4550410.1,1995,079B.15
P1754,467035.4,4550474.4,1995,079B.2
P1756,483078.8,4536208.4,1995,136.68
P1757,483023.7,4535458.2,1995,136.69
P1758,483746.4,4533730.5,1995,136.103
P1759,480215.3,4530646.8,1995,136.71
P1760,481509.4,4529951.6,1995,136.74
P1761,479444.4,4529999.8,1995,136.72
P1762,478604.7,4529779.5,1995,136.73
P1763,480814.2,4529710.7,1995,136.97
P1764,495324.5,4532101.2,1995,101.99
P1765,492081.6,4532319.3,1995,101.100
P1766,490623.3,4533787.6,1995,101.101
P1767,486871.9,4535765.4,1995,101.78
P1768,487312.4,4537720.2,1995,101.75
P1769,488927.7,4537435.7,1995,101.87
P1770,488883.5,4536593.1,1995,101.88
P1771,492337.2,4537878.5,1995,101.102
P1772,487385.8,4538803.2,1995,101.76
P1773,489120.4,4538381,1995,101.86
P1774,488404.6,4542951.4,1995,101.85
P1775,487523.5,4543566.3,1995,101.84
P1776,488459.6,4546154.4,1995,101.83
P1777,488065,4548109.3,1995,101.82
P1778,486422.2,4550119.2,1995,101.80
P1779,487431.7,4549247.3,1995,101.81
P1780,487018.8,4556396.6,1995,101.94
P1781,491297.8,4556213.1,1995,101.90
P1782,491256.5,4557851.3,1995,101.92
P1783,489026.3,4558278.1,1995,101.93
P1784,494684.3,4558161,1995,101.106
P1785,493427,4560340.7,1995,101.108
P1786,492151.3,4555384.8,1995,101.91
P1787,499028.4,4556547.3,1995,101.109
P1788,498306.4,4552509.2,1995,101.111
P1789,499432.2,4553586,1995,101.110
P1790,494439.6,4548079.4,1995,101.112
P1791,496360.8,4548348.6,1995,101.113
P1878,459935.3,4592237.9,1995,076.42
P1879,460368.9,4590035.3,1995,076.43
P1880,462984.6,4588775.6,1995,076.44
P1881,463542.1,4587089.2,1995,076.45
P1882,482624.4,4533778.7,1995,136.70
P3996,484088.1,4548529.8,1995,079A.95
P3997,484602.7,4544771.5,1995,079A.96
P4541,486176.2,4552694.8,1995,079A.89
P5954,599830,4633275,1998,D720DP
P5955,599664,4635931,1998,D727DP
P5956,592782,4643398,1998,D743DP
P5957,595979,4646935,1998,D760DP
P5958,597119,4647905,1998,D763DP
P5959,591130,4649846,1998,D764DP
P5960,598363,4641388,1998,D734DP
P5961,610343,4642069,1998,D15DP
P5962,600963,4637147,1998,D7DP
P5963,608143,4640707,1998,D11DP
P5841,528639,4582915,2004,D13DM
P5842,529064,4581678,2004,D35DM
P5843,529646,4584551,2004,D26DM
P5844,531852,4589188,2004,D20DM
P5845,530443,4589328,2004,D17DM
P5846,529855,4588422,2004,D18DM
P5847,530225,4587847,2004,D41DM
P5848,531111,4588093,2004,D21DM
P5849,532257,4589815,2004,D19DM
P5850,536329,4577426,2004,D1DM
P5851,535092,4577246,2004,D2DM
P5852,534622,4576478,2004,D3DM
P5853,533394,4576964,2004,D4DM
P5854,532611,4576627,2004,D5DM
P5855,534816,4579969,2004,D10DM
P5856,533289,4579977,2004,D9DM
P5857,531074,4580995,2004,D14DM
P5858,531520,4576721,2004,D11DM
P5859,532186,4578255,2004,D7DM
P5860,533292,4577848,2004,D39DM
P5861,532895,4575697,2004,D40DM
P5862,529593,4587514,2004,D25DM
P5863,537428,4563304,2004,D38DM
P5864,537807,4563747,2004,D37DM
P5952,538811,4565570,2004,D27DM
P5879,523880,4586074,2005,D1MA
P5880,501675,4580226,2005,D17MA
P5881,474728,4568865,2005,D49MA
P5882,503162,4582451,2005,D19MA
P5883,494088,4538564,2005,D40MA
P5884,479385,4530020,2005,D46MA
P5885,505893,4546374,2005,D44MA
P5886,466088,4562167,2005,D48MA
P5887,467848,4577116,2005,D50MA
P5888,505242,4543591,2005,T42MA
P5889,504928,4538583,2005,T2MA
P5890,502660,4542424,2005,T15MA
P5891,519329,4581763,2005,T23MA
P5950,600048,4572134,2005,D54MA
P5951,589476,4569841,2005,D52MA
P5953,611082,4570182,2005,D61MA
P6510,465410,4599504,2009,P1MA
P6511,465436,4599499,2009,P2MA
P6512,465406,4599678,2009,P3MA
P6513,466583,4600446,2009,P5MA
P6514,466235,4600156,2009,P6MA
P6515,466104,4600114,2009,P8MA
P6516,466114,4600241,2009,P7MA
P4542,603618.2,4690335.6,2012,16T.1T
P4543,603097.8,4685987.9,2012,16T.2T
P4544,602714.4,4685446.8,2012,16T.3T
P4545,600609.3,4679581.3,2012,16T.4T
P4546,597605.6,4680119.9,2012,16T.6T
P4547,596052.4,4679275.7,2012,16T.7T
P4549,618845.4,4671098.4,2012,16T.8T
P4550,619025.2,4669186.4,2012,16T.5T
P0000,483425.3,4654678,2013,000.1
P0001,482425.6,4653140.1,2013,000.6
P0002,484490.3,4654364.4,2013,000.7
P0003,485378.6,4653815.2,2013,000.8
P0004,485084.8,4653724.7,2013,000.9
P0005,485996.7,4653656.1,2013,000.5
P0006,486155.6,4653877.3,2013,000.2
P0007,486492.2,4653202.6,2013,000.3
P0008,485563.6,4656241.9,2013,000.4
P0451,513076.2,4557396.9,2013,102A.1
P0452,513404.3,4565503.4,2013,102A.2
P0453,508354.7,4563121.5,2013,102A.3
P0454,508545.2,4561087.4,2013,102A.4
P0455,511594,4557324,2013,102A.6
P0456,510250.6,4558853.2,2013,102A.7
P0457,509202.6,4556833.3,2013,102A.5
P0458,512637.3,4562453,2013,102A.8
P0459,511881.4,4564447.4,2013,102A.9
P0460,509226.4,4565908.3,2013,102A.10
P0461,516124.4,4565089,2013,102A.12
P0462,516137.1,4563227.9,2013,102A.13
P0463,518099.8,4566962.7,2013,102A.11
P0464,519662.3,4566511.7,2013,102A.27
P0465,517972.7,4564688.8,2013,102A.30
P0466,518455.4,4562300.6,2013,102A.32
P0467,516943.7,4561684.5,2013,102A.29
P0468,516721.4,4559601.1,2013,102A.28
P0469,513767.9,4556711.1,2013,102A.25
P0470,517070.8,4556977.8,2013,102A.35
P0471,519262.1,4557505,2013,102A.15
P0472,521142.2,4557352.6,2013,102A.16
P0473,523530.4,4557378,2013,102A.17
P0474,526871.4,4556755.5,2013,102A.18
P0475,526160.1,4559677.3,2013,102A.19
P0476,524432.4,4561595.5,2013,102A.20
P0477,521802.8,4561062,2013,102A.24
P0478,521771,4563462.9,2013,102A.23
P0479,522190.2,4565679.7,2013,102A.22
P0480,524330.8,4564282.3,2013,102A.21
P0481,522535.3,4556960.9,2013,102A.31
P0482,515887.2,4559281.4,2013,102A.14
P0483,519596.6,4564481.3,2013,102A.33
P0484,519224,4560136.8,2013,102A.34
P0485,515483,4565829.5,2013,102A.26
P6171,465115,4586133,2013,D1MM
P6172,464464,4560814,2013,D2MM
P6173,466842,4553929,2013,D3MM
P6174,466893,4552399,2013,D4MM
P6175,466574,4550387,2013,D5MM
P6176,461135,4565970,2013,D6MM
P6177,469339,4551585,2013,D7MM
P6178,468886,4550517,2013,D8MM
P6179,480019,4529085,2013,D9MM
P6180,479641,4529455,2013,D10MM
P6181,485809,4532458,2013,D11MM
P6182,485755,4532550,2013,D12MM
P6183,488488,4536051,2013,D13MM
P6184,489923,4536326,2013,D14MM
P6185,483916,4536169,2013,D15MM
P6186,474910,4613841,2013,D16MM
P6187,473507,4611355,2013,D17MM
P6188,476125,4611107,2013,D19MM
P6189,476868,4611806,2013,D21MM
P6190,501745,4628307,2013,D23MM
P6191,502750,4629954,2013,D24MM
P6192,500936,4631970,2013,D25MM
P6193,500462,4632813,2013,D26MM
P6194,495997,4571862,2013,D30MM
P6195,496243,4572245,2013,D31MM
P6196,497229,4572613,2013,D32MM
P6197,501218,4574972,2013,D33MM
P6198,503659,4573648,2013,D34MM
P6199,503351,4573928,2013,D35MM
P6200,500981,4575409,2013,D36MM
P6201,501042,4593351,2013,D37MM
P6202,557369,4585259,2013,D39MM
P6203,557371,4585031,2013,D40MM
P6204,558183,4583908,2013,D41MM
P6205,557710,4584472,2013,D42MM
P6206,549908,4586552,2013,D43MM
P6207,552233,4585262,2013,D44MM
P6208,518641,4638793,2013,D45MM
P6209,518494,4637979,2013,D46MM
P6210,519740,4638479,2013,D47MM
P6211,523210,4639608,2013,D48MM
P2054,527605.3,4590507,NA,114B1.202
P2055,526376.6,4588246.8,NA,114B1.206
P2056,527381.1,4588246.8,NA,114B1.346
P2059,528574,4588910.5,NA,114B1.203
P2063,526771.2,4589323.1,NA,114B1.205
P2064,527748.8,4589628.1,NA,114B1.201
P2066,529004.5,4590812,NA,114B1.204
P2068,530116.6,4589628.1,NA,114B1.222
P2069,529435,4588847.7,NA,114B1.213
P2071,530179.4,4589063,NA,114B1.221
P2072,529739.9,4587699.7,NA,114B1.214
P2073,529560.6,4586300.5,NA,114B1.216
P2074,529587.5,4585735.5,NA,114B1.217
P2076,529040.4,4584713,NA,114B1.220
P2078,525928.1,4586157,NA,114B1.207
P2080,527049.3,4587834.3,NA,114B1.208
P2082,527982,4587430.6,NA,114B1.210
P2083,529022.4,4587915,NA,114B1.212
P2084,528197.3,4586067.4,NA,114B1.211
P2085,527246.6,4586273.6,NA,114B1.209
P2086,527999.9,4585053.9,NA,114B1.219
P2087,528690.6,4585493.3,NA,114B1.218
P2090,527910.3,4584103.1,NA,114B1.320
P2092,530215.3,4588300.6,NA,114B1.224
P2094,531219.8,4589134.8,NA,114B1.223
P2096,531839.8,4588848.9,NA,114B1.243
P2098,531264.7,4587910.5,NA,114B1.225
P2100,529670.4,4587027.6,NA,114B1.215
P2102,531310.1,4587370.7,NA,114B1.227
P2103,532404.9,4588026.5,NA,114B1.242
P2104,532949.8,4587431.2,NA,114B1.239
P2105,533297.9,4588208.1,NA,114B1.240
P2106,533711.6,4587567.4,NA,114B1.241
P2108,532268.6,4589514.8,NA,114B1.244
P2109,532974.9,4590130.3,NA,114B1.245
P2112,533575.3,4589080.9,NA,114B1.247
P2114,534236.3,4589908.3,NA,114B1.246
P2119,534135.3,4586800.6,NA,114B1.238
P2120,534715.5,4587633,NA,114B1.248
P2124,530644.1,4586018.6,NA,114B1.228
P2128,532076.9,4586089.2,NA,114B1.229
P2129,531597.7,4584898.6,NA,114B1.231
P2130,530417.1,4584651.4,NA,114B1.230
P2132,532884.1,4586578.6,NA,114B1.237
P2134,533978.9,4585715.9,NA,114B1.236
P2136,532122.4,4584146.9,NA,114B1.243
P2139,531668.3,4582219.6,NA,114B1.269
P2142,530200.2,4584051,NA,114B1.232
P2144,531330.3,4583869.4,NA,114B1.233
P2145,528415.9,4582150.7,NA,114B1.322
P2147,528987.7,4583361.5,NA,114B1.321
P2149,528974.3,4581874.9,NA,114B1.323
P2150,529909.3,4581632.7,NA,114B1.303
P2151,530010.1,4582513.9,NA,114B1.302
P2153,530911.5,4583235.4,NA,114B1.301
P2155,531315.1,4581474.7,NA,114B1.296
P2156,530195.1,4581141.7,NA,114B1.304
P2157,529998.4,4580279,NA,114B1.324
P2159,531078,4580450.5,NA,114B1.293
P2160,530608.8,4579703.8,NA,114B1.325
P2163,531254.6,4579779.5,NA,114B1.291
P2165,531829.8,4578422.4,NA,114B1.289
P2168,532258.6,4578619.1,NA,114B1.287
P2169,532556.3,4579002.6,NA,114B1.286
P2170,533212.1,4579517.2,NA,114B1.284
P2173,532147.6,4580026.7,NA,114B1.232
P2174,531118.4,4577236.8,NA,114B1.335
P2175,531950.8,4577660.6,NA,114B1.290
P2181,530021.1,4575997,NA,114B1.336
P2182,530202.7,4576753.7,NA,114B1.324
P2187,536792.6,4585205,NA,114B1.252
P2189,537224,4584482.3,NA,114B1.253
P2192,537197.5,4583521.2,NA,114B1.257
P2193,538117,4584213.7,NA,114B1.255
P2194,537738.6,4583305.5,NA,114B1.256
P2195,538461.3,4583911,NA,114B1.254
P2196,538400.8,4583521.2,NA,114B1.270
P2197,538325.1,4582881.8,NA,114B1.271
P2198,538839.7,4583154.2,NA,114B1.305
P2199,536390.3,4583416.5,NA,114B1.219
P2202,537038.6,4582828.8,NA,114B1.258
P2203,536391.6,4582196.9,NA,114B1.260
P2206,535453.2,4583006.6,NA,114B1.261
P2207,534881.8,4583479.6,NA,114B1.264
P2210,535494.8,4582038,NA,114B1.262
P2211,537477.5,4582662.3,NA,114B1.272
P2212,537594.8,4581882.8,NA,114B1.273
P2213,536860.8,4581341.8,NA,114B1.274
P2215,534401.3,4581625.5,NA,114B1.300
P2218,534431.6,4581035.3,NA,114B1.298
P2219,533401.1,4580855.7,NA,114B1.297
P2222,532304.6,4580902.8,NA,114B1.294
P2224,533098.4,4581494.8,NA,114B1.299
P2225,532459.3,4581851.3,NA,114B1.295
P2227,532459.3,4582712.3,NA,114B1.264
P2228,533212.8,4582658.5,NA,114B1.265
P2231,532452.6,4583633.9,NA,114B1.268
P2233,533838.3,4583869.3,NA,114B1.266
P2235,534127.6,4582201.1,NA,114B1.263
P2237,532762.1,4584804.4,NA,114B1.235
P2239,534679.2,4580701,NA,114B1.280
P2240,534120.9,4580001.4,NA,114B1.282
P2241,533730.7,4578797.4,NA,114B1.285
P2243,532620.8,4577909.4,NA,114B1.288
P2244,534342.8,4579382.6,NA,114B1.283
P2247,533831.6,4577680.7,NA,114B1.318
P2249,535641.1,4580485.8,NA,114B1.278
P2250,536044.7,4580936.5,NA,114B1.276
P2253,536919.2,4580418.5,NA,114B1.277
P2256,538278,4581669.7,NA,114B1.275
P2259,535277.9,4579988,NA,114B1.281
P2260,536058.2,4579866.9,NA,114B1.279
P2261,535560.4,4579032.8,NA,114B1.316
P2263,536979.8,4579624.7,NA,114B1.309
P2265,538042.6,4579005.9,NA,114B1.310
P2268,539381.2,4580559.8,NA,114B1.308
P2270,538863.3,4581481.3,NA,114B1.307
P2275,539811.7,4581494.8,NA,114B1.306
P2277,536584.5,4578476.2,NA,114B1.314
P2279,534844,4578582.1,NA,114B1.317
P2283,532669.6,4577381.4,NA,114B1.319
P2286,534107.4,4576947.5,NA,114B1.376
P2287,533456.6,4576881.9,NA,114B1.392
P2288,532296.2,4576750.7,NA,114B1.391
P2289,532195.3,4576074.7,NA,114B1.393
P2291,533295.1,4575852.7,NA,114B1.394
P2293,534995.3,4576846.6,NA,114B1.375
P2294,535878.2,4576871.8,NA,114B1.363
P2297,535898.4,4576029.3,NA,114B1.365
P2298,538057.7,4578128,NA,114B1.312
P2301,538602.6,4577381.4,NA,114B1.311
P2303,537628.9,4576503.5,NA,114B1.348
P2304,538289.8,4576352.2,NA,114B1.351
P2306,538244.4,4577038.3,NA,114B1.349
P2307,538819.5,4577048.4,NA,114B1.344
P2309,539510.7,4575963.7,NA,114B1.343
P2312,538980.9,4574399.7,NA,114B1.346
P2313,539036.4,4575656,NA,114B1.347
P2314,529199.4,4576709.2,NA,114B1.327
P2316,528540.2,4575873.8,NA,114B1.328
P2317,528517.3,4575345,NA,114B1.329
P2321,528793.1,4574141.6,NA,114B1.331
P2324,530647.9,4574754.8,NA,114B1.338
P2326,531797.6,4574187.6,NA,114B1.340
P2328,530762.9,4573520.8,NA,114B1.341
P2330,531897.3,4575590.2,NA,114B1.395
P2333,531682.6,4573405.9,NA,114B1.408
P2334,532242.1,4573582.1,NA,114B1.410
P2336,532924.3,4575260.6,NA,114B1.396
P2338,533974.3,4576019.4,NA,114B1.378
P2339,534296.2,4575375.6,NA,114B1.380
P2340,532656,4574670.5,NA,114B1.397
P2341,532748,4573727.8,NA,114B1.390
P2343,533936,4574555.5,NA,114B1.382
P2344,533215.5,4574149.3,NA,114B1.398
P2345,533690.8,4573796.7,NA,114B1.386
P2348,533299.8,4572463.1,NA,114B1.388
P2349,533974.3,4572187.2,NA,114B1.387
P2350,534572.1,4572739,NA,114B1.373
P2352,535185.3,4573390.5,NA,114B1.371
P2353,534564.4,4573766.1,NA,114B1.384
P2354,534863.4,4574417.6,NA,114B1.381
P2357,535507.2,4574218.3,NA,114B1.369
P2358,535821.4,4572969,NA,114B1.370
P2359,536289,4574057.3,NA,114B1.368
P2361,535499.5,4575230,NA,114B1.367
P2362,536580.2,4576004.1,NA,114B1.364
P2365,537271.9,4576931.5,NA,114B1.362
P2368,537214.4,4574896.6,NA,114B1.352
P2369,536105,4575247.2,NA,114B1.366
P2370,537588.1,4575845.1,NA,114B1.350
P2372,538243.4,4575500.2,NA,114B1.353
P2376,537151.3,4574350.5,NA,114B1.354
P2382,536783.3,4572947.9,NA,114B1.356
P2385,538111.2,4573700.9,NA,114B1.355
P2386,537680.1,4573126.1,NA,114B1.357
P2388,536691.4,4572488,NA,114B1.358
P2389,537697.3,4572143.1,NA,114B1.359
P2391,535484.2,4572361.6,NA,114B1.372
P2394,537225.9,4571252.1,NA,114B1.361
P2396,536645.4,4571206.2,NA,114B1.360
P2398,537835.3,4570924.5,NA,114B1.457
P2399,537323.7,4570418.6,NA,114B1.459
P2402,536289,4569797.8,NA,114B1.460
P2408,534989.9,4570039.2,NA,114B1.464
P2412,534541.5,4571758,NA,114B1.374
P2413,534926.6,4571240.6,NA,114B1.472
P2415,534466.8,4569861,NA,114B1.463
P2416,534880.6,4569320.7,NA,114B1.461
P2419,532857.2,4573080.1,NA,114B1.389
P2420,533403.3,4571614.3,NA,114B1.412
P2421,532972.2,4571200.4,NA,114B1.414
P2423,532483.6,4571706.3,NA,114B1.413
P2424,532035.2,4571137.2,NA,114B1.415
P2426,532339.9,4572603,NA,114B1.407
P2431,531247.7,4572453.5,NA,114B1.406
P2432,529569.2,4572965.1,NA,114B1.332
P2434,530448.7,4572413.3,NA,114B1.402
P2436,530667.1,4573108.9,NA,114B1.403
P2438,531184.4,4573425,NA,114B1.405
P2439,529730.1,4574626.4,NA,114B1.333
P2440,529011.6,4573189.3,NA,114B1.330
P2441,528327.5,4572873.2,NA,114B1.399
P2443,528712.7,4572407.6,NA,114B1.400
P2444,528241.3,4571832.7,NA,114B1.426
P2446,528160.8,4571165.9,NA,114B1.425
P2449,527936.6,4570608.3,NA,114B1.427
P2452,528804.6,4570913,NA,114B1.423
P2454,529385.2,4571694.8,NA,114B1.424
P2456,529471.4,4572350.1,NA,114B1.401
P2459,530161.3,4571269.4,NA,114B1.422
P2460,530707.3,4571470.6,NA,114B1.420
P2462,531213.2,4571545.3,NA,114B1.404
P2464,534041.4,4571223.4,NA,114B1.471
P2467,532460.6,4570694.6,NA,114B1.416
P2469,531454.6,4571050.9,NA,114B1.417
P2470,531299.4,4570585.3,NA,114B1.418
P2474,533857.4,4570183,NA,114B1.470
P2476,533794.2,4569240.2,NA,114B1.469
P2477,532811.3,4569602.4,NA,114B1.467
P2478,532161.7,4569544.9,NA,114B1.465
P2479,531104,4569838.1,NA,114B1.434
P2481,530500.4,4570424.4,NA,114B1.431
P2482,530517.6,4570821,NA,114B1.419
P2484,532857.2,4572620.2,NA,114B1.409
P2486,533098.6,4572079.9,NA,114B1.411
P2488,528660.9,4570464.6,NA,114B1.428
P2489,529822.1,4570424.4,NA,114B1.421
P2491,528781.6,4569734.6,NA,114B1.444
P2492,529385.2,4569918.5,NA,114B1.429
P2496,529505.9,4568837.8,NA,114B1.445
P2497,530213,4569062,NA,114B1.430
P2498,530523.4,4568550.4,NA,114B1.432
P2500,531230.4,4569021.8,NA,114B1.433
P2502,532058.2,4568855.1,NA,114B1.466
P2505,533006.7,4568671.1,NA,114B1.468
P2508,531362.6,4567573.2,NA,114B1.435
P2510,532017.9,4567084.6,NA,114B1.436
P2512,531190.2,4567008.5,NA,114A1.448
P2516,533535.5,4567372,NA,114B1.441
P2517,533644.8,4568464.2,NA,114B1.442
P2521,534219.6,4568148,NA,114B1.462
P3264,554225.3,4566290.4,NA,111.1817
P3265,553743.2,4565128.5,NA,111.1816
P3266,554781.4,4564658.8,NA,111.1815
P3267,556746.8,4565598.2,NA,111.1818
P3268,555659.1,4563484.5,NA,111.1814
P3269,557241.2,4562829.4,NA,111.1813
P3270,558217.7,4564139.6,NA,111.1819
P3271,558131.2,4562730.5,NA,111.1806
P3272,560949.4,4564411.6,NA,111.1825
P3273,560229.4,4562746,NA,111.1824
P3274,553795.7,4562273.2,NA,111.1812
P3275,555720.9,4560258.4,NA,111.1810
P3276,556981.6,4560110.1,NA,111.1809
P3277,558687.4,4559306.7,NA,111.1807
P3278,561703.4,4560555.1,NA,111.1823
P3279,561851.7,4559071.8,NA,111.1805
P3280,562988.9,4560258.4,NA,111.1822
P3281,564150.8,4560963,NA,111.1821
P3282,556759.1,4558268.4,NA,111.1713
P3283,552766.7,4556463.7,NA,111.1711
P3284,555275.9,4556352.5,NA,111.1715
P3285,556437.8,4556488.4,NA,111.1714
P3286,558736.8,4557452.6,NA,111.1808
P3287,562618.1,4558379.6,NA,111.1804
P3288,563013.6,4556698.6,NA,111.1803
P3289,565114.9,4557996.4,NA,111.1826
P3290,564880,4556846.9,NA,111.1802
P3291,551159.8,4554449,NA,111.1712
P3292,552952.1,4555586.1,NA,111.1716
P3293,553211.7,4553114,NA,111.1706
P3294,554954.5,4553880.4,NA,111.1717
P3295,560343.7,4553806.2,NA,111.1718
P3296,559762.8,4552693.8,NA,111.1719
P3297,550665.4,4552570.2,NA,111.1709
P3298,551827.3,4552137.5,NA,111.1708
P3299,553788.8,4551505,NA,111.1705
P3300,555869.4,4551014.8,NA,111.1703
P3301,556489.9,4551296.4,NA,111.1704
P3302,551578.9,4550587.2,NA,111.1707
P3303,553293.9,4549400.6,NA,111.1701
P3304,554869.9,4549641.7,NA,111.1702
P3305,557827.2,4549864.2,NA,111.1745
P3306,559338.3,4549882.7,NA,111.1723
P3307,559375.3,4551764.6,NA,111.1720
P3308,554044.8,4544376.1,NA,111.1758
P3309,553229.1,4543745.7,NA,111.1759
P3310,553034.4,4542494.2,NA,111.1760
P3311,553470.1,4540686.4,NA,111.1761
P3312,552728.4,4539249.5,NA,111.1762
P3313,552459.6,4537914.6,NA,111.1757
P3314,550772.4,4536551.8,NA,111.1763
P3315,549873.1,4534336.2,NA,111.1756
P3316,551504.8,4535254,NA,111.1764
P3317,552617.2,4535430.1,NA,111.1755
P3318,553154.9,4534540.2,NA,111.1754
P3319,554823.6,4535411.6,NA,111.1753
P3320,557372.9,4538869.4,NA,111.1748
P3321,557567.6,4537914.6,NA,111.1751
P3322,559755.4,4537599.4,NA,111.1750
P3323,553099.3,4532584.1,NA,111.1770
P3324,551736.5,4529775.2,NA,111.1766
P3325,552923.1,4530646.6,NA,111.1768
P3326,552218.6,4529200.4,NA,111.1767
P3327,554174.6,4530618.8,NA,111.1769
P3328,555212.9,4536264.5,NA,111.1752
P3329,559050.9,4540779.2,NA,111.1747
P3330,560478.5,4539277.3,NA,111.1745
P3331,560960.6,4536171.8,NA,111.1749
P3332,561720.8,4534187.9,NA,111.1725
P3333,562657.1,4535513.6,NA,111.1724
P3334,563074.3,4536681.6,NA,111.1727
P3335,564715.1,4535782.4,NA,111.1726
P3336,563370.9,4538952.9,NA,111.1728
P3337,565744.1,4537877.5,NA,111.1731
P3338,565373.3,4538665.5,NA,111.1732
P3339,563509.9,4540908.9,NA,111.1729
P3340,564501.9,4539546.2,NA,111.1735
P3341,565669.9,4540575.2,NA,111.1734
P3342,566726.8,4539212.5,NA,111.1733
P3343,563250.4,4542865,NA,111.1736
P3344,563407.9,4544199.9,NA,111.1730
P3345,564418.4,4544227.7,NA,111.1737
P3346,561396.3,4545562.7,NA,111.1741
P3347,564084.7,4546869.8,NA,111.1742
P3348,562823.9,4547945.2,NA,111.1743
P3349,565150.8,4548418,NA,111.1740
P3350,567292.3,4547361.1,NA,111.1738
P3351,568896.1,4546545.3,NA,111.1739
P3352,561646.6,4549233.8,NA,111.1722
P3353,564817.1,4550624.3,NA,111.1721
P3354,567765.1,4553711.4,NA,111.1800
P3355,566513.6,4555361.5,NA,111.1801
P3356,568135.9,4555862.1,NA,111.1799
P3357,567431.3,4557558.6,NA,111.1796
P3358,568562.3,4556511,NA,111.1798
P3359,568701.4,4557363.9,NA,111.1797
P3360,567134.7,4559069.7,NA,111.1820
P3361,568757,4558698.9,NA,111.1827
P3362,569739.6,4559347.8,NA,111.1786
P3363,566828.8,4562703.7,NA,111.1794
P3364,568330.6,4562685.1,NA,111.1793
P3365,568979.5,4561405.8,NA,111.1795
P3366,569276.1,4563695.6,NA,111.1792
P3367,567737.3,4564631.9,NA,111.1789
P3368,568553.1,4566374.8,NA,111.1787
P3369,551462.5,4557665.7,NA,111.1710
P3370,559735.6,4547951.7,NA,111.1744
P3371,556711.6,4561207.2,NA,111.1811
P3372,568754.9,4565679.7,NA,111.1788
P3375,530099.3,4567988.8,NA,114A1.446
P3377,530420,4567359.2,NA,114A1.447
P3381,531022.3,4566389.3,NA,114A1.449
P3382,531698.9,4566467.5,NA,114A1.450
P3386,531655.8,4565661.8,NA,114A1.451
P3388,533036.4,4566545.7,NA,114A1.438
P3392,533306.3,4565880.8,NA,114A1.452
P3394,532707.9,4565438.9,NA,114A1.453
P3398,538784.3,4566459.2,NA,114A2.473
P3400,538179.4,4564926.1,NA,114A2.471
P3402,534413.1,4565669.6,NA,114A2.454
P3404,534874.6,4564160,NA,114A2.455
P3405,536040,4564476.8,NA,114A2.478
P3408,535300.9,4565368.5,NA,114A2.477
P3410,535937.1,4563734.5,NA,114A2.456
P3413,536895.3,4563844,NA,114A2.476
P3414,536316.4,4562792,NA,114A2.479
P3418,537485.8,4562314.8,NA,114A2.127
P3419,535729.8,4561861.2,NA,114A2.480
