"ProfID","HorID","DepthFrom","DepthTo","CaCO3_perc","OM_perc","pH_H2O","pH_nKCl","P2O5_mg100g","K2O_mg100g","Bulk_density_gcm3","Higroscopic_water","Stones_perc","Sand_perc","Silt_perc","Clay_perc"
"P1904","P1904H02",19,51,0,3.6,5.9,5,NA,NA,NA,2.4,29,63,27,10
"P1943","P1943H01",0,14,0,8.2,6.5,6.1,3.7,26.5,NA,5.6,25,63,30,7
"P2050","P2050H02",12,55,0.7,1.5,7.9,7.3,13.1,4.5,NA,1,1,63,30,7
"P2055","P2055H02",55,85,0.1,1.3,6.8,5.6,NA,NA,1.7,2.7,NA,63,16,21
"P2114","P2114H03",92,115,0.1,0.5,7.1,5.9,NA,NA,NA,3.1,NA,63,13,24
"P2127","P2127H01",0,25,0.1,1.4,5.8,4.8,2.4,9.6,1.4,1.3,NA,63,23,14
"P2194","P2194H04",103,126,0.1,0.7,6.8,6.1,NA,NA,NA,3.9,NA,63,20,18
"P2259","P2259H02",55,79,0.1,2.3,7.1,6.4,NA,NA,1.7,8.6,NA,63,18,19
"P2263","P2263H01",0,12,0,5,6,5.1,5,19,1.5,2.5,NA,63,21,17
"P2309","P2309H03",90,118,0.2,1.6,6.5,5.7,NA,NA,NA,4,NA,63,27,11
"P2364","P2364H01",0,32,0,1.5,6.2,5.3,0.7,18.8,1.9,1.7,1,63,18,20
"P2422","P2422H01",0,30,0,1.8,6.3,5.7,1.6,12.8,1.6,1.3,NA,63,29,8
"P2422","P2422H02",56,85,0.3,1.1,7,6.3,NA,NA,1.5,1.9,NA,63,28,9
"P2454","P2454H01",0,33,0.1,1.2,6,5.3,5,23.2,1.7,1.2,5,63,25,11
"P2640","P2640H02",19,37,25.5,2.4,8.2,7,4.4,27.4,NA,NA,2,63,23,14
"P2964","P2964H01",0,30,0.5,1,8.2,7.7,NA,NA,NA,1.6,0,63,35,1
"P2996","P2996H01",0,20,3,1.8,6.9,6.9,NA,NA,NA,2.8,0,63,34,3
"P3221","P3221H01",2,19,0,9.2,6.1,5.2,1,51.9,NA,NA,15,63,33,5
"P3290","P3290H01",0,20,22,9,7.7,6.5,5.1,42.1,NA,5,19,63,24,14
"P3295","P3295H01",0,26,1.1,2,7.6,6.3,31.4,21.3,NA,2.5,11,63,17,21
"P3437","P3437H02",31,65,0.5,1.2,6.9,6.2,0.6,14,1.7,3.8,NA,63,21,17
"P3774","P3774H02",37,82,NA,0.4,6.9,5.9,NA,NA,1.7,1.9,2,63,26,10
"P3911","P3911H01",0,36,NA,1.7,5.6,4.3,2.5,12,1.6,1.9,0,63,25,12
"P4177","P4177H02",30,50,8.9,0.6,8.7,7.3,4.5,12.7,NA,2.7,4,63,25,13
"P4194","P4194H03",50,73,6.3,1.4,8.7,7,1.9,24.3,NA,3.2,6,63,22,15
"P4233","P4233H04",71,90,0,0.5,6.8,5,2.1,19.5,NA,2.7,0,63,9,28
"P4422","P4422H01",0,20,0,2,7.3,5.2,2.7,17.8,NA,2.3,9,63,12,26
"P4504","P4504H03",70,95,0,1.2,5.5,4.5,1,11.4,NA,3.1,10,63,10,27
"P4544","P4544H03",56,110,0,2.6,5.2,4.1,1,2.8,NA,NA,0,63,29,9
"P5133","P5133H02",15,50,0,3.7,6.1,5.1,3.3,24,NA,1.3,14,63,23,14
"P5169","P5169H03",80,105,5.7,1.1,8.2,7,3,29,NA,2.1,1,63,15,23
"P5189","P5189H01",0,30,35.8,0.9,8.3,7.3,10.8,7.8,NA,1.7,30,63,10,28
"P5517","P5517H01",0,20,0,0.7,5.9,5,1,18.8,NA,5.3,7,63,10,27
"P5528","P5528H01",0,12,0,2.2,5.8,5,1,10,NA,3.6,6,63,16,22
"P5609","P5609H01",0,30,0,0.8,7.4,6.6,25,13.1,NA,1.5,0,63,21,15
"P5629","P5629H01",0,20,7.2,1.6,8.3,7.7,1.6,NA,2.7,1.8,0,63,28,9
"P5812","P5812H04",100,140,1.5,0.8,7.7,7.3,NA,NA,NA,NA,1,63,29,8
"P5879","P5879H04",40,67,0,0.7,5.8,4.2,1,8.8,NA,1.6,6,63,16,22
"P5891","P5891H01",0,18,0,7.2,5.4,4.4,4.4,27.4,NA,1.7,34,63,26,11
"P5898","P5898H01",0,35,0,3.1,5.8,4.9,1.6,35,NA,5.4,4,63,2,34
"P5987","P5987H05",110,130,19,0.6,7.8,7.1,1.8,28.4,NA,3,10,63,17,20
"P6241","P6241H02",45,90,0,1.9,6.5,5.5,NA,NA,NA,NA,29,63,33,4
"P6256","P6256H04",85,105,0,0.6,7.9,6.8,NA,NA,NA,1.2,7,63,15,22
"P6282","P6282H02",10,23,0,2.4,7.3,6.1,NA,NA,NA,2.3,3,63,8,29
"P6333","P6333H01",0,31,6.8,1.7,7.5,7.4,NA,NA,NA,NA,2,63,8,30
"P6502","P6502H04",52,80,0,1.5,6,4.4,NA,NA,NA,5.9,36,63,22,15
"P0013","P0013H02",11,32,0,5.8,4.5,3.8,1,3,NA,3.4,21,64,34,2
"P0015","P0015H01",0,12,0,9.9,5,3.9,1,9.2,NA,4.3,14,64,31,5
"P0036","P0036H03",44,75,0,1.7,6.3,5.4,2.9,8.1,NA,1.5,23,64,28,8
"P0038","P0038H04",87,120,0,1.2,7.6,6.2,4.5,4.1,NA,1.5,3,64,24,12
"P0041","P0041H01",0,24,0,4.8,6,5.6,3.2,15.8,NA,1.2,14,64,29,7
"P0041","P0041H02",24,75,0,1.7,6.3,5.3,2.2,8.1,NA,1.1,14,64,27,8
"P0074","P0074H02",14,32,0,2.3,4.1,3.1,1,9.6,NA,1.5,44,64,24,12
"P0079","P0079H02",15,27,27.3,2.4,8.2,7.3,1,9.3,NA,2.3,18,64,26,9
"P0091","P0091H01",0,16,0,5,6.4,5.3,1,14.8,NA,2.6,33,64,28,9
"P0118","P0118H01",0,18,0,5.3,6.7,5.7,1,3.9,NA,2.9,17,64,19,17
"P0130","P0130H01",0,14,13.7,6.7,8,7.2,7.2,19.4,NA,3.9,23,64,28,8
"P0471","P0471H01",0,25,0,1.1,5.8,5,5.5,16,NA,1.4,45,64,26,10
"P0502","P0502H01",0,26,0,4.1,6.4,5.7,6.5,12.2,NA,1.4,23,64,29,7
"P0730","P0730H01",0,29,0,2.8,6,5,2.2,21.1,NA,NA,7,64,29,7
"P0773","P0773H01",0,28,0,2,6.9,5.5,28.5,1.6,NA,NA,5,64,16,20
"P0996","P0996H01",0,15,1,2.6,7.5,7,5.8,NA,NA,NA,0,64,30,7
"P1001","P1001H01",0,20,5.6,0.4,7.3,6.9,NA,NA,NA,NA,0,64,30,6
"P1159","P1159H01",0,14,0,4.1,6.5,5.8,1,25,NA,NA,11,64,28,8
"P1180","P1180H01",0,20,17.2,1.8,8,7.1,1,10.6,NA,NA,11,64,27,9
"P1279","P1279H04",52,120,32.4,1,7.8,7.3,0,7.1,NA,3,24,64,21,15
"P1607","P1607H03",55,80,0,0.4,6.4,5.5,1,8.4,NA,3.8,17,64,5,32
"P1752","P1752H01",2,13,0,2.9,5,3.7,19.9,12.5,NA,1,34,64,23,12
"P1852","P1852H03",40,90,0,0.7,6.4,5.4,0.4,62,NA,2.2,6,64,30,7
"P1910","P1910H01",3,25,0,10.6,5,3.6,1,13.2,NA,5.6,16,64,31,5
"P1990","P1990H01",0,23,0,3.4,6.8,5.9,7.1,12.4,NA,1.7,1,64,25,11
"P2031","P2031H04",52,88,2.1,1.5,7.7,6.5,NA,NA,NA,1.1,10,64,26,11
"P2079","P2079H03",81,127,0,0.7,6.2,5.1,NA,NA,NA,1.8,NA,64,24,13
"P2119","P2119H03",92,113,0.2,0.5,7.4,6.5,NA,NA,NA,NA,2,64,15,22
"P2194","P2194H03",69,103,0.1,0.8,6.9,6.2,NA,NA,NA,2.8,NA,64,18,18
"P2198","P2198H04",100,133,25.2,0.9,8.5,7.1,NA,NA,NA,3.6,NA,64,31,5
"P2240","P2240H02",19,59,0.1,0.9,7.6,6.7,6.2,14.2,1.8,4.3,NA,64,13,23
"P2251","P2251H01",0,35,0.2,0.4,6.6,5.8,0.7,10,1.8,1.6,NA,64,16,20
"P2269","P2269H02",23,63,0.1,0.9,6.6,5.7,20,20,1.6,1.2,NA,64,19,17
"P2369","P2369H01",0,34,1.6,1.7,8.1,7.1,3.6,8.6,1.6,3.1,NA,64,20,16
"P2925","P2925H01",0,20,0,0.7,6.7,6.4,NA,NA,NA,1.8,10,64,22,14
"P2996","P2996H02",20,50,2,1.3,7,6.9,NA,NA,NA,2.7,0,64,27,10
"P3094","P3094H01",0,14,0,1.8,7.1,6.3,7,14.7,NA,2.6,2,64,27,10
"P3219","P3219H03",57,81,0,2.5,6.2,5.2,22.5,39.9,NA,2.3,14,64,22,14
"P3221","P3221H02",19,54,0,4,5.8,4.4,1,30.1,NA,NA,28,64,31,5
"P3263","P3263H02",35,73,0,3.1,5.9,5,1,32.2,NA,NA,22,64,31,6
"P3371","P3371H02",22,65,0,0.7,6.8,5.5,2.3,4.3,NA,2.7,6,64,11,25
"P3708","P3708H02",31,62,NA,1.7,6,4.8,NA,NA,1.5,2.2,0,64,25,11
"P3758","P3758H01",0,43,NA,1.8,5.6,4.8,10,14,1.7,1.4,0,64,25,10
"P3768","P3768H02",43,90,NA,2.1,6.5,5.4,NA,NA,1.6,1.5,1,64,20,16
"P4086","P4086H03",74,95,0,1.5,6.8,5.4,1.5,19.6,NA,3.3,43,64,5,31
"P4139","P4139H02",28,60,5.2,1.4,8.3,7,29,12.8,NA,2.5,0,64,13,23
"P4177","P4177H01",0,30,14.9,1.2,8.3,7.2,4.5,8.8,NA,2.5,2,64,25,11
"P4225","P4225H01",0,31,3.4,2.2,8.7,7.5,9.7,47.4,NA,2.6,3,64,7,29
"P4229","P4229H03",65,90,38.4,1.4,9.1,8.2,2,7.9,NA,0.7,6,64,33,3
"P4424","P4424H04",95,110,20.2,0.9,8.5,7.2,5.4,12.4,NA,NA,8,64,15,21
"P4449","P4449H01",0,29,0,2.8,6,5,2.2,21.1,NA,NA,7,64,29,7
"P4475","P4475H01",0,30,0.3,1.7,7.9,7.1,4.5,15.9,NA,2.5,1,64,29,8
"P4763","P4763H02",18,35,0,0.9,6.8,5.4,1,14.7,NA,2.2,14,64,23,14
"P4869","P4869H02",18,39,0,1.5,6.1,4.9,1,17.8,NA,2.4,30,64,26,11
"P4879","P4879H04",75,100,0,0.7,5.1,4.1,1,15.8,NA,3.1,3,64,36,0
"P5136","P5136H02",30,70,0,1.5,7,6,1,17.2,NA,1.2,2,64,18,19
"P5167","P5167H02",30,60,39.6,1.6,8.3,7.2,1,18.1,NA,3.5,0,64,17,19
"P5508","P5508H02",15,57,0,1.4,5.9,5,1,5.7,NA,3.3,3,64,14,22
"P5800","P5800H01",0,15,0,11.7,7.1,6.4,1.9,50,NA,7.2,13,64,32,4
"P5809","P5809H01",0,28,0,2.3,5.1,4.3,1,11.4,1.5,1.8,18,64,21,15
"P5838","P5838H02",24,39,0,1.4,6.4,5.4,1,8.2,NA,4.6,38,64,15,21
"P6002","P6002H03",55,72,0,1,7.4,6.6,4.1,13.5,NA,2.7,2,64,10,26
"P6205","P6205H01",0,26,0,9.1,7.4,6.9,4.5,28,NA,3.4,22,64,10,25
"P6217","P6217H01",0,25,3.4,2.2,8.7,7.5,NA,NA,NA,2.6,3,64,7,29
"P6256","P6256H03",50,85,0,0.7,7.7,6.6,NA,NA,NA,1.2,5,64,18,18
"P6296","P6296H01",0,29,0,2.6,6.5,5.4,NA,NA,NA,1.3,11,64,24,12
"P6318","P6318H01",1,15,0,2.7,5.2,3.8,NA,NA,NA,1.3,30,64,25,11
"P6438","P6438H02",26,60,0,1.6,7.1,6.7,NA,NA,NA,2.1,0,64,17,19
"P6506","P6506H02",19,55,0,0.3,7.1,6,NA,NA,NA,2,20,64,15,22
"P0015","P0015H02",12,30,0,6.3,5,4,1,8.4,NA,3.2,18,65,34,2
"P0040","P0040H02",26,57,0,2.1,NA,NA,1.7,10.9,NA,1.3,28,65,25,10
"P0062","P0062H01",0,6,3.2,10.9,7.5,6.4,1.1,25,NA,6.1,18,65,30,5
"P0093","P0093H01",0,12,0,6.6,6.5,5.5,1,16.1,NA,4,29,65,26,9
"P0430","P0430H01",0,19,0,2.3,4.4,3.3,3.4,4.1,NA,NA,48,65,32,3
"P0465","P0465H01",0,39,0,1.3,6.5,5.5,5.5,14.4,NA,1.5,4,65,25,10
"P0466","P0466H01",0,34,0,1.4,5.5,4.8,12.6,20,NA,1.2,12,65,23,12
"P0467","P0467H02",35,62,0,1,6.3,5.5,5.5,10.4,NA,1.1,23,65,26,9
"P0468","P0468H04",79,110,0,0.6,6.7,5.7,8,9.2,NA,0.4,22,65,26,9
"P0484","P0484H01",0,34,0,2.4,5.9,5.1,6.7,18.8,NA,1,40,65,26,10
"P0491","P0491H01",0,18,0,10.6,3.5,3.1,6.5,20.8,NA,5.8,45,65,35,1
"P0530","P0530H03",40,55,0,1.5,7.3,6.2,NA,NA,NA,0.9,47,65,28,6
"P0633","P0633H01",0,14,0,6.2,4.6,3.8,35,3.5,NA,3.5,28,65,26,8
"P0725","P0725H01",0,23,28,2.2,8,7,40,27.6,NA,NA,25,65,18,17
"P0753","P0753H01",0,27,0,2.7,6.1,4.8,10,NA,NA,NA,34,65,30,5
"P0759","P0759H02",15,45,0,1.3,6.2,4.7,16.5,NA,NA,NA,2,65,9,25
"P0775","P0775H01",0,21,0,4.5,6.7,5.8,45.4,3.6,NA,NA,28,65,23,12
"P1621","P1621H01",0,15,0,7.8,5.7,4.2,1,4.1,NA,2.1,17,65,30,6
"P1653","P1653H02",20,43,NA,2.4,5.9,4.9,24.8,22.6,1.3,2.5,21,65,21,14
"P1653","P1653H03",43,55,NA,1.9,6.1,4.5,23.4,22.6,1.5,2.4,44,65,20,14
"P1674","P1674H04",80,120,0,0.9,5.4,4.6,6.9,7.2,NA,NA,71,65,23,13
"P1752","P1752H02",13,39,0,0.5,5.1,4.1,13.7,21.1,NA,0.9,35,65,21,13
"P1821","P1821H02",17,87,0,1.1,NA,NA,NA,NA,NA,1.1,15,65,28,6
"P1893","P1893H02",10,21,0,5.4,4.9,4.1,2.1,13.6,NA,4.1,29,65,26,9
"P1987","P1987H01",0,20,0,2.1,6.3,5.6,1.8,NA,NA,2.1,22,65,33,3
"P1995","P1995H02",20,60,0,0.9,6.1,5,0.4,NA,NA,1.9,29,65,29,6
"P2004","P2004H03",75,110,0,0.3,6,5.4,0.7,NA,NA,3.3,8,65,24,11
"P2022","P2022H01",0,20,0,2.9,6,5.3,4.3,86.6,NA,2.1,32,65,27,8
"P2051","P2051H02",8,34,0,0.8,6.9,6.1,4.7,27.8,NA,1.2,25,65,24,11
"P2053","P2053H03",73,104,4,1.5,7.8,6.9,NA,NA,NA,3.8,NA,65,28,7
"P2091","P2091H02",26,52,0,0.6,6.2,5.3,0.8,12.4,1.9,1.5,NA,65,18,17
"P2144","P2144H03",82,106,0.3,0.4,7.2,6.6,NA,NA,NA,NA,NA,65,25,10
"P2165","P2165H03",66,96,0.2,0.3,7.1,6.3,NA,NA,NA,4.4,NA,65,17,18
"P2345","P2345H01",0,37,0.2,1.8,7.7,6.5,5.6,15,1.5,3.1,NA,65,24,11
"P2359","P2359H02",20,48,0.4,1.1,7.2,6.7,3,8.8,1.8,3.5,NA,65,19,17
"P2489","P2489H02",37,65,0.2,0.6,7.1,6.2,NA,NA,1.3,1.8,NA,65,32,3
"P2523","P2523H03",34,59,0,1.4,4,3.3,20.3,19.7,NA,1.4,24,65,24,11
"P2645","P2645H03",58,90,13.4,0.4,8.1,7,1,7.4,NA,NA,4,65,19,16
"P2650","P2650H01",0,20,0,3.4,7.4,6.3,1,9.4,NA,NA,38,65,27,9
"P2654","P2654H02",15,55,0,2.3,7.8,6.5,1,18.4,NA,NA,0,65,11,24
"P2704","P2704H03",55,85,0,0.9,6.1,4.6,1,10.3,NA,2.6,19,65,11,25
"P2728","P2728H01",0,9,0,6.9,6.1,5,11.9,32.6,NA,3.4,41,65,22,13
"P2728","P2728H02",9,53,0,1.4,6.3,4.5,3.2,18.1,NA,3.2,42,65,20,16
"P2927","P2927H02",20,40,4.7,1.8,8,7.5,NA,NA,NA,6.1,7,65,21,14
"P3078","P3078H03",85,105,0,0.8,6.9,6,8.7,NA,NA,5.8,44,65,15,20
"P3213","P3213H01",0,32,0,4.2,5.6,4.4,2.4,13,NA,1.7,28,65,27,8
"P3514","P3514H02",20,44,0.1,0.9,6,5,6.6,14.4,1.9,1.6,NA,65,11,24
"P3539","P3539H03",90,115,0.1,0.3,6.6,5.4,NA,NA,NA,3,NA,65,19,16
"P3681","P3681H03",76,103,0,0.6,6.5,5.3,NA,NA,NA,2.8,NA,65,10,25
"P3764","P3764H01",0,43,0,3.1,6.9,6,25,10,1.5,1.6,8,65,22,13
"P3850","P3850H01",0,43,NA,1.6,6.3,5.1,7,28,1.4,1.9,1,65,26,10
"P3859","P3859H03",100,122,0,0.7,7,6,NA,NA,NA,1.8,NA,65,28,7
"P3869","P3869H02",50,90,0,0.7,6,5.4,0,7.8,1.6,1.3,NA,65,25,10
"P4013","P4013H01",0,25,6.9,3.1,7.9,7,1.7,27,NA,NA,29,65,18,17
"P4545","P4545H01",0,25,0,0.8,5.1,4,0.8,2.4,NA,NA,0,65,28,8
"P4552","P4552H02",23,92,0.2,1.3,7.3,6.7,1,6.9,NA,2.4,29,65,27,8
"P4566","P4566H01",0,35,0.1,3,7.3,7.2,1.4,8.5,NA,2.5,12,65,25,10
"P4687","P4687H03",46,78,6.8,1.7,8.5,7.7,13.9,9.5,NA,1,8,65,15,20
"P4713","P4713H01",0,17,0,3,6.7,5.4,1.2,8.9,NA,1.1,50,65,31,4
"P4813","P4813H01",0,15,0,3,5.7,4.9,3.4,14.2,NA,5.4,4,65,25,10
"P4859","P4859H03",34,55,NA,2.3,5.8,4,1.9,8.4,NA,NA,48,65,30,5
"P5469","P5469H02",15,45,0,0.7,6,4.8,NA,NA,NA,2.3,13,65,33,3
"P5479","P5479H01",0,30,0,1.4,5.6,5,1,5.3,NA,2.5,31,65,23,13
"P5508","P5508H01",0,15,0,1.7,5.8,5.1,2,6.6,NA,2.3,9,65,17,18
"P5512","P5512H01",0,25,0,1.6,5.8,5.2,1.4,9,NA,2.3,11,65,21,14
"P5799","P5799H03",26,45,0,4.4,4.5,3.9,NA,NA,NA,2.7,38,65,29,6
"P5825","P5825H01",0,21,0,2.5,6.1,5.2,1,9.9,NA,3,17,65,30,6
"P5879","P5879H03",20,40,0,0.9,5.2,4.2,1,10,NA,1.5,8,65,16,19
"P6284","P6284H01",0,40,0,1.6,7.5,6.2,NA,NA,NA,2.5,24,65,11,25
"P6404","P6404H04",95,120,5.8,1.6,8.2,6.8,NA,NA,NA,1.2,1,65,24,11
"P6462","P6462H03",40,55,NA,1.5,7.3,6.2,NA,NA,NA,1,47,65,28,6
"P6496","P6496H01",0,25,0,2.1,6.9,5.1,NA,NA,NA,2.4,26,65,17,18
"P6499","P6499H03",85,110,0,1.4,8,6.9,NA,NA,NA,2.2,16,65,17,18
"P6500","P6500H03",55,95,0,1.4,5.3,4,NA,NA,NA,1,33,65,23,11
"P0082","P0082H02",14,30,0,2.3,6.8,5.5,1,11.5,NA,2.3,31,66,23,12
"P0106","P0106H01",0,22,0,3.3,6.8,5.4,3.7,23.8,NA,2.2,18,66,23,12
"P0118","P0118H02",18,43,0,4.2,6.8,5.4,1,16.6,NA,2.2,40,66,15,19
"P0394","P0394H03",33,48,0,4.7,4.4,3.7,1,17.4,NA,7.3,1,66,23,11
"P0417","P0417H01",0,7,0,5.4,5.6,4.7,1.1,25,NA,NA,22,66,27,7
"P0496","P0496H01",0,30,0,6.2,4.2,3.6,1,8.9,NA,4.2,17,66,32,2
"P0637","P0637H01",0,8,0,1.6,4.5,3.1,1,6.5,NA,1.9,22,66,32,2
"P0653","P0653H01",0,19,0,4,5.8,4.9,1.8,2,NA,1.7,1,66,28,6
"P0725","P0725H02",23,60,45.4,1.3,8,7.2,5.8,9,NA,NA,22,66,23,11
"P0774","P0774H01",0,22,0,3.4,6.9,6,4.8,2.8,NA,NA,42,66,27,7
"P0900","P0900H01",0,20,10.3,2.4,NA,NA,1,NA,NA,NA,0,66,30,4
"P0978","P0978H01",0,35,9.5,1.1,8.3,7.5,NA,NA,NA,NA,0,66,27,7
"P1039","P1039H01",0,13,11.2,2.2,8.1,7.7,NA,NA,NA,NA,0,66,29,6
"P1138","P1138H01",0,18,2.7,1.7,7.9,7.2,1,13.9,NA,NA,13,66,28,6
"P1144","P1144H01",0,20,6.9,4.4,7.8,7,1,13.5,NA,NA,14,66,29,5
"P1280","P1280H01",0,30,0.1,1.9,7.3,6.4,6.2,25,1.2,4.5,3,66,10,24
"P1536","P1536H01",0,20,0.4,1.2,7.9,7.3,8.2,NA,NA,1.4,9,66,29,6
"P1577","P1577H01",0,20,4.8,1.6,8.1,7.5,13.7,NA,NA,2.4,1,66,28,6
"P1602","P1602H02",15,41,0,2.7,6.8,4.8,2.5,6.6,NA,NA,8,66,17,18
"P1619","P1619H01",0,15,0,6.9,4.7,3.9,1,7.7,NA,2.3,21,66,28,7
"P1619","P1619H03",50,90,0,1.5,5.1,4,1,4.8,NA,1.2,26,66,29,5
"P1629","P1629H01",0,15,0,2.1,5.5,4.8,1.2,12.4,NA,2.7,10,66,18,16
"P1885","P1885H01",0,17,0,1.4,6.5,6.1,0.9,NA,1,1.5,15,66,27,7
"P1888","P1888H01",0,11,0,5.9,5.3,4.5,1,38.5,NA,3.3,18,66,28,7
"P1909","P1909H01",4,8,0,11.6,5.3,4.8,8,42.3,NA,6.4,19,66,29,6
"P1912","P1912H01",2,18,0,12.5,4.2,3.4,1,20.3,NA,7.8,7,66,24,11
"P1972","P1972H03",53,70,0,1.6,7.4,6.4,8.6,8.6,NA,1.8,26,66,25,9
"P2063","P2063H01",0,18,0.2,1.8,6.4,5.6,4.4,11.6,1.8,3,NA,66,22,13
"P2063","P2063H02",18,53,2,1.2,7.5,6.8,6.2,7.6,1.8,2,NA,66,22,13
"P2103","P2103H03",95,128,8,0.7,8.1,7.1,NA,NA,NA,NA,NA,66,15,20
"P2124","P2124H02",27,59,0.8,1,7.2,6,9,11.8,1.8,4,NA,66,15,20
"P2174","P2174H03",94,121,11.6,0.3,7.6,6.9,NA,NA,NA,3.8,NA,66,33,2
"P2239","P2239H04",107,129,12,0.4,8.3,7.4,NA,NA,NA,3.1,NA,66,24,10
"P2277","P2277H03",50,90,0.1,3.9,6.8,5.7,NA,NA,NA,NA,NA,66,17,17
"P2285","P2285H03",87,117,8.8,0.4,7.7,6.9,NA,NA,NA,3.5,NA,66,29,6
"P2292","P2292H01",0,21,0.1,1.5,6.9,6.1,20,20,1.7,2.6,NA,66,16,18
"P2292","P2292H02",21,45,2.4,2,7.8,6.9,20,20,1.6,3,0,66,33,2
"P2351","P2351H02",30,55,2.4,1.5,7.6,6.8,3.7,18.2,1.6,3.3,NA,66,29,6
"P2353","P2353H02",28,68,0.3,1,7.1,6.1,3,12,1.8,3.7,NA,66,11,24
"P2353","P2353H03",82,113,2.4,1.3,8,6.9,NA,NA,NA,3.6,NA,66,23,11
"P2385","P2385H03",80,126,0.2,0.7,6.3,5.7,NA,NA,NA,2.3,NA,66,15,19
"P2386","P2386H03",63,109,0.2,0.5,6.5,5.6,NA,NA,NA,3.2,NA,66,14,20
"P2414","P2414H01",0,27,0.4,0.9,7.7,6.8,7.5,10,1.3,1.2,NA,66,22,12
"P2730","P2730H02",8,42,0,2,6.4,4.5,1.1,22.1,NA,5.3,14,66,23,11
"P3094","P3094H03",45,85,0,1.2,7,6.2,2.3,4,2.8,2.9,21,66,25,10
"P3225","P3225H01",0,34,0,10.6,5.4,4.5,3.9,33.6,NA,NA,32,66,34,0
"P3242","P3242H01",1,25,0,8.7,7,6.1,1,20.7,NA,NA,30,66,26,8
"P3352","P3352H01",0,40,0,2.8,7,6,24.2,40,NA,1.8,8,66,15,19
"P3502","P3502H01",0,20,0.1,2.7,6.4,5.7,40,19.4,1.5,1.6,NA,66,23,12
"P3546","P3546H03",85,103,0.2,0.4,6,5,NA,NA,NA,NA,NA,66,22,12
"P3607","P3607H03",95,130,NA,1.5,8.3,7,NA,NA,NA,2,NA,66,26,8
"P3672","P3672H01",0,15,0,1.8,6.5,5.6,4.6,13.2,1.6,1.9,NA,66,11,24
"P3742","P3742H02",25,50,0,0.9,7.1,6.5,NA,NA,1.6,NA,6,66,19,15
"P3869","P3869H01",0,36,0,1.5,6,5.3,2.1,13.4,1.6,1,7,66,26,9
"P3895","P3895H03",40,61,0,1.2,6.5,5.2,NA,NA,NA,2.7,NA,66,20,15
"P4254","P4254H01",0,10,0,7.3,6.7,5.3,9,20.4,NA,2,17,66,23,12
"P4424","P4424H03",75,95,11.1,1.1,8.5,7.1,4.4,14.3,NA,NA,7,66,15,19
"P4652","P4652H01",0,20,0,2,6.1,5.7,3.6,NA,NA,1.5,12,66,26,8
"P4681","P4681H01",0,24,8.8,1,8.2,7.8,3.5,10.1,NA,0.9,3,66,27,7
"P4732","P4732H01",0,10,0,4.5,4.9,3.6,2.6,23.4,NA,1.8,5,66,30,5
"P4760","P4760H02",18,44,1.2,0.7,8.2,6.8,1,18.4,NA,2.4,2,66,23,11
"P4868","P4868H02",15,35,0,2.1,6.1,5,1,42.7,NA,3.5,13,66,20,15
"P4888","P4888H01",0,23,0,3.8,5,3.7,0.8,10.1,NA,0.8,29,66,25,8
"P4979","P4979H02",8,29,0,1.2,5.2,3.7,1,14,NA,2.1,13,66,15,19
"P5073","P5073H03",70,100,10.8,1.2,8.7,7.9,NA,NA,NA,NA,0,66,28,7
"P5117","P5117H02",12,25,0,10.7,6.8,6.3,1,24,NA,8.3,18,66,29,5
"P5120","P5120H02",28,68,0.3,1.3,7.3,6.4,8.2,16.8,1.8,2.7,NA,66,11,24
"P5120","P5120H03",82,113,NA,1.1,8.5,7.6,NA,NA,NA,2.8,NA,66,23,11
"P5487","P5487H02",24,90,0,0.9,6.1,5.3,1,3.9,1.7,3.5,6,66,17,17
"P5521","P5521H01",0,30,0,2.8,5.5,4.9,2.9,4.6,1.4,2.5,3,66,19,15
"P5533","P5533H01",0,18,0,2.5,5.8,5,1,9.2,NA,2.3,1,66,27,8
"P5929","P5929H02",21,48,0,2.5,5.8,4.2,1,7.3,NA,0.9,28,66,21,14
"P6221","P6221H02",40,65,0,1.2,7.5,6.1,NA,NA,NA,7.5,1,66,10,24
"P6269","P6269H01",0,22,0,1.1,5.4,4.4,NA,NA,NA,0.9,1,66,26,8
"P6269","P6269H02",22,60,0,1.3,5.4,4.6,NA,NA,NA,1.1,0,66,26,9
"P6313","P6313H02",13,60,0,1.7,5.4,4.7,NA,NA,NA,1,30,66,24,10
"P6371","P6371H01",4,13,0,5.1,5.6,4.6,NA,NA,NA,2,12,66,19,15
"P6447","P6447H01",1,11,0,3.1,5.5,4.4,NA,NA,NA,2.4,29,66,19,16
"P6477","P6477H01",0,25,NA,9.9,6.7,4.9,NA,NA,NA,5.9,2,66,29,5
"P6500","P6500H01",0,30,0,7.4,5.9,4.9,NA,NA,NA,1.8,22,66,23,12
"P6500","P6500H02",30,55,0,2.4,5.4,4,NA,NA,NA,1,22,66,22,12
"P0011","P0011H02",8,29,0,3.6,4.7,3.3,1,3.6,NA,2.3,29,67,31,3
"P0015","P0015H03",30,50,0,3.5,5,4.1,1,1.7,NA,2.7,21,67,28,5
"P0016","P0016H02",12,20,0,5.6,5.4,4.7,2.6,2.1,NA,3.1,13,67,31,3
"P0039","P0039H02",20,45,0,5.6,5.5,5.2,3.7,4.9,NA,1.2,2,67,28,5
"P0082","P0082H01",0,14,0,5.7,6.4,5.5,1,20.5,NA,2.3,35,67,25,8
